X [m]	Y [m]	Z [m]	Volume [m^3]	Surface [m^2]	Pressure [Pa]	
0.012	0.112364177	0.095069007		0.000153632247	2817.18775	
0.018	0.112364177	0.095069007		0.000153632247	2817.18775	
0.012	0.124433366	0.0937547959		0.000341914334	2819.77894	
0.018	0.124433366	0.0937547959		0.000341914334	2819.77894	
0.015	0.1032708	0.114588129		0.000129409523	2836.43061	
0.012	0.109648899	0.115336121		0.00026992964	2838.2817	
0.018	0.109648899	0.115336121		0.00026992964	2838.2817	
0.012	0.124433366	0.114588129		0.000341914334	2831.49589	
0.018	0.124433366	0.114588129		0.000341914334	2831.49589	
0.015	0.0973564607	0.136660742		0.000114013563	2806.80411	
0.012	0.0981761519	0.139719871		4.51357383e-05	2808.82445	
0.018	0.0981761519	0.139719871		4.51357383e-05	2808.82445	
0.015	0.0921062498	0.156254796		0.000129409523	2805.22383	
0.012	0.0957924707	0.15751191		0.000160610091	2806.52699	
0.018	0.0957924707	0.15751191		0.000160610091	2806.52699	
0.015	0.100147598	0.126244075		1.53959592e-05	2819.80513	
0.012	0.108040745	0.135444604		0.000341091294	2820.08123	
0.012	0.124433366	0.135421463		0.000341914334	2821.51182	
0.018	0.124433366	0.135421463		0.000341914334	2821.51182	
0.012	0.108021478	0.156254796		0.000341914334	2811.84809	
0.018	0.108021478	0.156254796		0.000341914334	2811.84809	
0.012	0.124433366	0.156254796		0.000341914334	2811.38052	
0.018	0.124433366	0.156254796		0.000341914334	2811.38052	
0.015	0.133306953	5.55111512e-17		8.01171576e-06	2257.92888	
0.015	0.133306953	0.00249167752		3.09548927e-05	2257.92888	
0.012	0.140251208	0.0105128355		0.000310744229	2257.93541	
0.015	0.140175287	0		9.04317205e-05	2257.93541	
0.012	0.157750371	0.0104190652		0.000418392434	2296.15646	
0.018	0.157750371	0.0104190652		0.000418392434	2296.15646	
0.015	0.157750371	0		0.000120469282	2296.15646	
0.012	0.140175287	0.0312547965		0.000313999013	2725.48446	
0.018	0.140175287	0.0312547965		0.000313999013	2725.48446	
0.012	0.157750371	0.0312547965		0.000418296096	2629.02207	
0.018	0.157750371	0.0312547965		0.000418296096	2629.02207	
0.012	0.181161918	0.0104190652		0.000557313318	2322.2215	
0.018	0.181161918	0.0104190652		0.000557313318	2322.2215	
0.015	0.181161918	0		0.000160469286	2322.2215	
0.012	0.212346916	0.0104190652		0.000742360796	2344.5536	
0.018	0.212346916	0.0104190652		0.000742360796	2344.5536	
0.015	0.212346916	0		0.000213750691	2344.5536	
0.012	0.181161918	0.0312547965		0.000557184992	2581.51478	
0.018	0.181161918	0.0312547965		0.000557184992	2581.51478	
0.012	0.212346916	0.0312547965		0.000742189861	2532.789	
0.018	0.212346916	0.0312547965		0.000742189861	2532.789	
0.012	0.140175287	0.0520881293		0.00031399903	2802.82932	
0.018	0.140175287	0.0520881293		0.00031399903	2802.82932	
0.012	0.157750371	0.0520881293		0.000418296118	2746.67983	
0.018	0.157750371	0.0520881293		0.000418296118	2746.67983	
0.012	0.140175287	0.0729214626		0.00031399903	2809.595	
0.018	0.140175287	0.0729214626		0.00031399903	2809.595	
0.012	0.157750371	0.0729214626		0.000418296118	2787.52044	
0.018	0.157750371	0.0729214626		0.000418296118	2787.52044	
0.012	0.181161918	0.0520881293		0.000557185022	2690.04993	
0.018	0.181161918	0.0520881293		0.000557185022	2690.04993	
0.012	0.212346916	0.0520881293		0.000742189901	2638.99443	
0.018	0.212346916	0.0520881293		0.000742189901	2638.99443	
0.012	0.181161918	0.0729214626		0.000557185022	2747.61551	
0.018	0.181161918	0.0729214626		0.000557185022	2747.61551	
0.012	0.212346916	0.0729214626		0.000742189901	2706.38748	
0.018	0.212346916	0.0729214626		0.000742189901	2706.38748	
0.012	0.253886422	0.0104190652		0.000988850497	2360.35731	
0.018	0.253886422	0.0104190652		0.000988850497	2360.35731	
0.015	0.253886422	0		0.000284723383	2360.35731	
0.012	0.309209906	0.0104190652		0.00131682543	2350.93168	
0.018	0.309209906	0.0104190652		0.00131682543	2350.93168	
0.015	0.340806441	0.0104190652		0.000125028782	2350.93168	
0.015	0.309209906	0		0.000379158421	2350.93168	
0.012	0.253886422	0.0312547965		0.000988622806	2492.33479	
0.018	0.253886422	0.0312547965		0.000988622806	2492.33479	
0.012	0.309209906	0.0312547965		0.00131652222	2430.30763	
0.018	0.309209906	0.0312547965		0.00131652222	2430.30763	
0.015	0.340806441	0.0312547965		0.000124999993	2430.30763	
0.012	0.253886422	0.0520881293		0.000988622859	2589.56237	
0.018	0.253886422	0.0520881293		0.000988622859	2589.56237	
0.012	0.309209906	0.0520881293		0.00131652229	2511.2486	
0.018	0.309209906	0.0520881293		0.00131652229	2511.2486	
0.015	0.340806441	0.0520881293		0.000125	2511.2486	
0.012	0.253886422	0.0729214626		0.000988622859	2659.842	
0.018	0.253886422	0.0729214626		0.000988622859	2659.842	
0.012	0.309209906	0.0729214626		0.00131652229	2579.97233	
0.018	0.309209906	0.0729214626		0.00131652229	2579.97233	
0.015	0.340806441	0.0729214626		0.000125	2579.97233	
0.012	0.140175287	0.0937547959		0.00031399903	2815.23597	
0.018	0.140175287	0.0937547959		0.00031399903	2815.23597	
0.012	0.157750371	0.0937547959		0.000418296118	2802.8475	
0.018	0.157750371	0.0937547959		0.000418296118	2802.8475	
0.012	0.140175287	0.114588129		0.00031399903	2825.06062	
0.018	0.140175287	0.114588129		0.00031399903	2825.06062	
0.012	0.157750371	0.114588129		0.000418296118	2814.71613	
0.018	0.157750371	0.114588129		0.000418296118	2814.71613	
0.012	0.181161918	0.0937547959		0.000557185022	2777.26726	
0.018	0.181161918	0.0937547959		0.000557185022	2777.26726	
0.012	0.212346916	0.0937547959		0.000742189901	2748.33161	
0.018	0.212346916	0.0937547959		0.000742189901	2748.33161	
0.012	0.181161918	0.114588129		0.000557185022	2798.76581	
0.018	0.181161918	0.114588129		0.000557185022	2798.76581	
0.012	0.212346916	0.114588129		0.000742189901	2777.26645	
0.018	0.212346916	0.114588129		0.000742189901	2777.26645	
0.012	0.140175287	0.135421463		0.00031399903	2821.78043	
0.018	0.140175287	0.135421463		0.00031399903	2821.78043	
0.012	0.157750371	0.135421463		0.000418296118	2814.89603	
0.018	0.157750371	0.135421463		0.000418296118	2814.89603	
0.012	0.140175287	0.156254796		0.00031399903	2811.25765	
0.018	0.140175287	0.156254796		0.00031399903	2811.25765	
0.012	0.157750371	0.156254796		0.000418296118	2809.48527	
0.018	0.157750371	0.156254796		0.000418296118	2809.48527	
0.012	0.181161918	0.135421463		0.000557185022	2807.87799	
0.018	0.181161918	0.135421463		0.000557185022	2807.87799	
0.012	0.212346916	0.135421463		0.000742189901	2791.22608	
0.018	0.212346916	0.135421463		0.000742189901	2791.22608	
0.012	0.181161918	0.156254796		0.000557185022	2808.24058	
0.018	0.181161918	0.156254796		0.000557185022	2808.24058	
0.012	0.212346916	0.156254796		0.000742189901	2796.30124	
0.018	0.212346916	0.156254796		0.000742189901	2796.30124	
0.012	0.253886422	0.0937547959		0.000988622859	2709.68688	
0.018	0.253886422	0.0937547959		0.000988622859	2709.68688	
0.012	0.309209906	0.0937547959		0.00131652229	2637.82363	
0.018	0.309209906	0.0937547959		0.00131652229	2637.82363	
0.015	0.340806441	0.0937547959		0.000125	2637.82363	
0.012	0.253886422	0.114588129		0.000988622859	2745.85936	
0.018	0.253886422	0.114588129		0.000988622859	2745.85936	
0.012	0.309209906	0.114588129		0.00131652229	2684.39617	
0.018	0.309209906	0.114588129		0.00131652229	2684.39617	
0.015	0.340806441	0.114588129		0.000125	2684.39617	
0.012	0.253886422	0.135421463		0.000988622859	2767.84138	
0.018	0.253886422	0.135421463		0.000988622859	2767.84138	
0.012	0.309209906	0.135421463		0.00131652229	2717.57485	
0.018	0.309209906	0.135421463		0.00131652229	2717.57485	
0.015	0.340806441	0.135421463		0.000125	2717.57485	
0.012	0.253886422	0.156254796		0.000988622859	2778.73518	
0.018	0.253886422	0.156254796		0.000988622859	2778.73518	
0.012	0.309209906	0.156254796		0.00131652229	2736.95917	
0.018	0.309209906	0.156254796		0.00131652229	2736.95917	
0.015	0.340806441	0.156254796		0.000125	2736.95917	
0.015	0.0669889311	0.249993906		1.35293572e-07	2735.92698	
0.012	0.0669899038	0.249997536		6.35567726e-11	2735.50186	
0.018	0.0669899038	0.249997536		6.35567726e-11	2735.50186	
0.015	0.086523975	0.177088129		0.000129409523	2799.45158	
0.012	0.0930720679	0.177817272		0.000276907483	2804.16868	
0.018	0.0930720679	0.177817272		0.000276907483	2804.16868	
0.015	0.0807771044	0.198535742		0.000121778134	2757.71276	
0.012	0.0816526183	0.201803205		5.14927568e-05	2761.6515	
0.018	0.0816526183	0.201803205		5.14927568e-05	2761.6515	
0.015	0.0835682418	0.188119076		7.63138841e-06	2779.39322	
0.012	0.0916143813	0.197927385		0.000341712119	2783.27696	
0.018	0.0916143813	0.197927385		0.000341712119	2783.27696	
0.012	0.108021478	0.177088129		0.000341914334	2807.28935	
0.018	0.108021478	0.177088129		0.000341914334	2807.28935	
0.012	0.124433366	0.177088129		0.000341914334	2802.80485	
0.018	0.124433366	0.177088129		0.000341914334	2802.80485	
0.012	0.108021478	0.197921463		0.000341914334	2787.80638	
0.018	0.108021478	0.197921463		0.000341914334	2787.80638	
0.012	0.124433366	0.197921463		0.000341914334	2787.59381	
0.018	0.124433366	0.197921463		0.000341914334	2787.59381	
0.015	0.0753594253	0.218754796		0.000129409523	2752.42087	
0.012	0.0792201269	0.219959568		0.000167587934	2754.96158	
0.018	0.0792201269	0.219959568		0.000167587934	2754.96158	
0.012	0.0916095902	0.218754796		0.000341914335	2767.58741	
0.018	0.0916095902	0.218754796		0.000341914335	2767.58741	
0.015	0.0697800685	0.239577239		0.000129274229	2735.92698	
0.012	0.0764951149	0.240299348		0.000283885263	2735.50186	
0.012	0.0916095902	0.239588129		0.000341914335	2749.84457	
0.018	0.0916095902	0.239588129		0.000341914335	2749.84457	
0.012	0.108021478	0.218754796		0.000341914334	2771.62308	
0.018	0.108021478	0.218754796		0.000341914334	2771.62308	
0.012	0.124433366	0.218754796		0.000341914334	2775.33502	
0.018	0.124433366	0.218754796		0.000341914334	2775.33502	
0.012	0.108021478	0.239588129		0.000341914334	2758.83019	
0.018	0.108021478	0.239588129		0.000341914334	2758.83019	
0.012	0.124433366	0.239588129		0.000341914334	2765.30616	
0.018	0.124433366	0.239588129		0.000341914334	2765.30616	
0.015	0.0641334229	0.260650807		0.000132258742	2704.89106	
0.012	0.065088175	0.264192232		6.08616749e-05	2704.90288	
0.015	0.0584282569	0.281942777		0.000132258086	2668.15796	
0.012	0.0625516851	0.283124851		0.000182335295	2672.56412	
0.018	0.0625516851	0.283124851		0.000182335295	2672.56412	
0.015	0.0500577768	0.313181834		8.68164025e-06	2344.70462	
0.012	0.0501201927	0.313414773		2.61704436e-07	2346.02194	
0.018	0.0501201927	0.313414773		2.61704436e-07	2346.02194	
0.015	0.0529103527	0.302535875		0.000123576446	2682.43899	
0.012	0.0597707433	0.303935967		0.000303547211	2679.16299	
0.015	0.047017953	0.324526611		0.000132258086	2608.01055	
0.012	0.0482112322	0.327663449		6.87105403e-05	2618.24994	
0.018	0.0482112322	0.327663449		6.87105403e-05	2618.24994	
0.012	0.0586184369	0.324526611		0.000356571996	2593.74603	
0.018	0.0586184369	0.324526611		0.000356571996	2593.74603	
0.012	0.0751977476	0.260650807		0.00034944035	2706.98901	
0.018	0.0751977476	0.260650807		0.00034944035	2706.98901	
0.012	0.0916095902	0.260650807		0.000349442289	2725.52471	
0.018	0.0916095902	0.260650807		0.000349442289	2725.52471	
0.012	0.0751977476	0.281942777		0.000349438617	2687.91896	
0.018	0.0751977476	0.281942777		0.000349438617	2687.91896	
0.012	0.0916095902	0.281942777		0.000349440556	2705.64799	
0.018	0.0916095902	0.281942777		0.000349440556	2705.64799	
0.012	0.108021478	0.260650807		0.000349442289	2736.49813	
0.018	0.108021478	0.260650807		0.000349442289	2736.49813	
0.012	0.124433366	0.260650807		0.000349442289	2747.2961	
0.018	0.124433366	0.260650807		0.000349442289	2747.2961	
0.012	0.108021478	0.281942777		0.000349440555	2717.74068	
0.018	0.108021478	0.281942777		0.000349440555	2717.74068	
0.012	0.124433366	0.281942777		0.000349440555	2729.54853	
0.018	0.124433366	0.281942777		0.000349440555	2729.54853	
0.012	0.0751977476	0.303234694		0.000349438617	2688.10968	
0.018	0.0751977476	0.303234694		0.000349438617	2688.10968	
0.012	0.0916095902	0.303234694		0.000349440556	2687.63526	
0.018	0.0916095902	0.303234694		0.000349440556	2687.63526	
0.012	0.0751977476	0.324526611		0.000349438617	2605.28	
0.018	0.0751977476	0.324526611		0.000349438617	2605.28	
0.012	0.0916095902	0.324526611		0.000349440556	2616.31944	
0.018	0.0916095902	0.324526611		0.000349440556	2616.31944	
0.012	0.108021478	0.303234694		0.000349440556	2699.43045	
0.018	0.108021478	0.303234694		0.000349440556	2699.43045	
0.012	0.124433366	0.303234694		0.000349440556	2713.25764	
0.018	0.124433366	0.303234694		0.000349440556	2713.25764	
0.012	0.108021478	0.324526611		0.000349440556	2636.04909	
0.018	0.108021478	0.324526611		0.000349440556	2636.04909	
0.012	0.124433366	0.324526611		0.000349440556	2663.4689	
0.018	0.124433366	0.324526611		0.000349440556	2663.4689	
0.012	0.140175287	0.177088129		0.00031399903	2798.34014	
0.018	0.140175287	0.177088129		0.00031399903	2798.34014	
0.012	0.157750371	0.177088129		0.000418296118	2798.70351	
0.018	0.157750371	0.177088129		0.000418296118	2798.70351	
0.012	0.140175287	0.197921463		0.00031399903	2786.31966	
0.018	0.140175287	0.197921463		0.00031399903	2786.31966	
0.012	0.157750371	0.197921463		0.000418296118	2788.49724	
0.018	0.157750371	0.197921463		0.000418296118	2788.49724	
0.012	0.181161918	0.177088129		0.000557185022	2800.10592	
0.018	0.181161918	0.177088129		0.000557185022	2800.10592	
0.012	0.212346916	0.177088129		0.000742189901	2796.20282	
0.018	0.212346916	0.177088129		0.000742189901	2796.20282	
0.012	0.181161918	0.197921463		0.000557185022	2791.3901	
0.018	0.181161918	0.197921463		0.000557185022	2791.3901	
0.012	0.212346916	0.197921463		0.000742189901	2791.87636	
0.018	0.212346916	0.197921463		0.000742189901	2791.87636	
0.012	0.140175287	0.218754796		0.00031399903	2779.40605	
0.018	0.140175287	0.218754796		0.00031399903	2779.40605	
0.012	0.157750371	0.218754796		0.000418296118	2781.81192	
0.018	0.157750371	0.218754796		0.000418296118	2781.81192	
0.012	0.140175287	0.239588129		0.00031399903	2772.71646	
0.018	0.140175287	0.239588129		0.00031399903	2772.71646	
0.012	0.157750371	0.239588129		0.000418296118	2773.51644	
0.018	0.157750371	0.239588129		0.000418296118	2773.51644	
0.012	0.181161918	0.218754796		0.000557185022	2783.87898	
0.018	0.181161918	0.218754796		0.000557185022	2783.87898	
0.012	0.212346916	0.218754796		0.000742189901	2782.98447	
0.018	0.212346916	0.218754796		0.000742189901	2782.98447	
0.012	0.181161918	0.239588129		0.000557185022	2773.07036	
0.018	0.181161918	0.239588129		0.000557185022	2773.07036	
0.012	0.212346916	0.239588129		0.000742189901	2768.81728	
0.018	0.212346916	0.239588129		0.000742189901	2768.81728	
0.012	0.253886422	0.177088129		0.000988622859	2782.62685	
0.018	0.253886422	0.177088129		0.000988622859	2782.62685	
0.012	0.309209906	0.177088129		0.00131652229	2746.20362	
0.018	0.309209906	0.177088129		0.00131652229	2746.20362	
0.015	0.340806441	0.177088129		0.000125	2746.20362	
0.012	0.253886422	0.197921463		0.000988622859	2782.04509	
0.018	0.253886422	0.197921463		0.000988622859	2782.04509	
0.012	0.309209906	0.197921463		0.00131652229	2749.41929	
0.018	0.309209906	0.197921463		0.00131652229	2749.41929	
0.015	0.340806441	0.197921463		0.000125	2749.41929	
0.012	0.253886422	0.218754796		0.000988622859	2776.19206	
0.018	0.253886422	0.218754796		0.000988622859	2776.19206	
0.012	0.309209906	0.218754796		0.00131652229	2749.31703	
0.018	0.309209906	0.218754796		0.00131652229	2749.31703	
0.015	0.340806441	0.218754796		0.000125	2749.31703	
0.012	0.253886422	0.239588129		0.000988622859	2765.5351	
0.018	0.253886422	0.239588129		0.000988622859	2765.5351	
0.012	0.309209906	0.239588129		0.00131652229	2747.73013	
0.018	0.309209906	0.239588129		0.00131652229	2747.73013	
0.015	0.340806441	0.239588129		0.000125	2747.73013	
0.012	0.140175287	0.260650807		0.000320912371	2755.32672	
0.018	0.140175287	0.260650807		0.000320912371	2755.32672	
0.012	0.157750371	0.260650807		0.000427505776	2756.65336	
0.018	0.157750371	0.260650807		0.000427505776	2756.65336	
0.012	0.140175287	0.281942777		0.000320910779	2736.9851	
0.018	0.140175287	0.281942777		0.000320910779	2736.9851	
0.012	0.157750371	0.281942777		0.000427503655	2740.87991	
0.018	0.157750371	0.281942777		0.000427503655	2740.87991	
0.012	0.181161918	0.260650807		0.000569452608	2755.95497	
0.018	0.181161918	0.260650807		0.000569452608	2755.95497	
0.012	0.212346916	0.260650807		0.000758530754	2754.92475	
0.018	0.212346916	0.260650807		0.000758530754	2754.92475	
0.012	0.181161918	0.281942777		0.000569449783	2745.01123	
0.018	0.181161918	0.281942777		0.000569449783	2745.01123	
0.012	0.212346916	0.281942777		0.000758526991	2752.11918	
0.018	0.212346916	0.281942777		0.000758526991	2752.11918	
0.012	0.140175287	0.303234694		0.000320910779	2724.35517	
0.018	0.140175287	0.303234694		0.000320910779	2724.35517	
0.012	0.157750371	0.303234694		0.000427503656	2732.10659	
0.018	0.157750371	0.303234694		0.000427503656	2732.10659	
0.012	0.140175287	0.324526611		0.000320910779	2686.79693	
0.018	0.140175287	0.324526611		0.000320910779	2686.79693	
0.012	0.157750371	0.324526611		0.000427503656	2706.12013	
0.018	0.157750371	0.324526611		0.000427503656	2706.12013	
0.012	0.181161918	0.303234694		0.000569449784	2744.04833	
0.018	0.181161918	0.303234694		0.000569449784	2744.04833	
0.012	0.212346916	0.303234694		0.000758526992	2755.22515	
0.018	0.212346916	0.303234694		0.000758526992	2755.22515	
0.012	0.181161918	0.324526611		0.000569449784	2729.55316	
0.018	0.181161918	0.324526611		0.000569449784	2729.55316	
0.012	0.212346916	0.324526611		0.000758526992	2749.67564	
0.018	0.212346916	0.324526611		0.000758526992	2749.67564	
0.012	0.253886422	0.260650807		0.00101038945	2759.59981	
0.018	0.253886422	0.260650807		0.00101038945	2759.59981	
0.012	0.309209906	0.260650807		0.00134550827	2748.2062	
0.018	0.309209906	0.260650807		0.00134550827	2748.2062	
0.015	0.340806441	0.260650807		0.000127752135	2748.2062	
0.012	0.253886422	0.281942777		0.00101038443	2763.44106	
0.018	0.253886422	0.281942777		0.00101038443	2763.44106	
0.012	0.309209906	0.281942777		0.00134550159	2751.53139	
0.018	0.309209906	0.281942777		0.00134550159	2751.53139	
0.015	0.340806441	0.281942777		0.000127751501	2751.53139	
0.012	0.253886422	0.303234694		0.00101038443	2770.29748	
0.018	0.253886422	0.303234694		0.00101038443	2770.29748	
0.012	0.309209906	0.303234694		0.0013455016	2757.87983	
0.018	0.309209906	0.303234694		0.0013455016	2757.87983	
0.015	0.340806441	0.303234694		0.000127751501	2757.87983	
0.012	0.253886422	0.324526611		0.00101038443	2772.04027	
0.018	0.253886422	0.324526611		0.00101038443	2772.04027	
0.012	0.309209906	0.324526611		0.0013455016	2761.4	
0.018	0.309209906	0.324526611		0.0013455016	2761.4	
0.015	0.340806441	0.324526611		0.000127751501	2761.4	
0.015	0.0331266366	0.376369709		1.72273312e-05	2388.71168	
0.012	0.0332504911	0.37683194		1.03048937e-06	2389.438	
0.018	0.0332504911	0.37683194		1.03048937e-06	2389.438	
0.015	0.0413128011	0.345818527		0.000132258086	2501.90534	
0.012	0.0456270807	0.346951818		0.000190184161	2506.68768	
0.018	0.0456270807	0.346951818		0.000190184161	2506.68768	
0.012	0.0586184369	0.345818527		0.000356571996	2501.81889	
0.018	0.0586184369	0.345818527		0.000356571996	2501.81889	
0.015	0.0359792126	0.365723751		0.000115030755	2464.39168	
0.012	0.0428654755	0.36777206		0.000310627292	2465.49205	
0.018	0.0428654755	0.36777206		0.000310627292	2465.49205	
0.012	0.0586184369	0.367110444		0.000356571996	2470.12863	
0.018	0.0586184369	0.367110444		0.000356571996	2470.12863	
0.015	0.0299024972	0.388402361		0.000132258086	2466.77734	
0.012	0.0313231767	0.391217611		7.65594065e-05	2467.39862	
0.015	0.0241973453	0.409694278		0.000132258086	2512.76442	
0.012	0.0287019583	0.410782651		0.000198033027	2513.22064	
0.018	0.0287019583	0.410782651		0.000198033027	2513.22064	
0.012	0.0418716123	0.388402361		0.000356571996	2466.42297	
0.018	0.0418716123	0.388402361		0.000356571996	2466.42297	
0.012	0.0586184369	0.388402361		0.000356571996	2465.47471	
0.018	0.0586184369	0.388402361		0.000356571996	2465.47471	
0.012	0.0418716123	0.409694278		0.000356571996	2500.58536	
0.018	0.0418716123	0.409694278		0.000356571996	2500.58536	
0.012	0.0586184369	0.409694278		0.000356571996	2488.22771	
0.018	0.0586184369	0.409694278		0.000356571996	2488.22771	
0.012	0.0751977476	0.345818527		0.000349438617	2503.66834	
0.018	0.0751977476	0.345818527		0.000349438617	2503.66834	
0.012	0.0916095902	0.345818527		0.000349440556	2507.7834	
0.018	0.0916095902	0.345818527		0.000349440556	2507.7834	
0.012	0.0751977476	0.367110444		0.000349438617	2468.09831	
0.018	0.0751977476	0.367110444		0.000349438617	2468.09831	
0.012	0.0916095902	0.367110444		0.000349440556	2461.22618	
0.018	0.0916095902	0.367110444		0.000349440556	2461.22618	
0.012	0.108021478	0.345818527		0.000349440556	2520.73249	
0.018	0.108021478	0.345818527		0.000349440556	2520.73249	
0.012	0.124433366	0.345818527		0.000349440556	2543.94629	
0.018	0.124433366	0.345818527		0.000349440556	2543.94629	
0.012	0.108021478	0.367110444		0.000349440556	2461.1355	
0.018	0.108021478	0.367110444		0.000349440556	2461.1355	
0.012	0.124433366	0.367110444		0.000349440556	2464.50525	
0.018	0.124433366	0.367110444		0.000349440556	2464.50525	
0.012	0.0751977476	0.388402361		0.000349438617	2462.7054	
0.018	0.0751977476	0.388402361		0.000349438617	2462.7054	
0.012	0.0916095902	0.388402361		0.000349440556	2454.53384	
0.018	0.0916095902	0.388402361		0.000349440556	2454.53384	
0.012	0.0751977476	0.409694278		0.000349438617	2479.51896	
0.018	0.0751977476	0.409694278		0.000349438617	2479.51896	
0.012	0.0916095902	0.409694278		0.000349440556	2463.72826	
0.018	0.0916095902	0.409694278		0.000349440556	2463.72826	
0.012	0.108021478	0.388402361		0.000349440556	2451.38013	
0.018	0.108021478	0.388402361		0.000349440556	2451.38013	
0.012	0.124433366	0.388402361		0.000349440556	2447.29275	
0.018	0.124433366	0.388402361		0.000349440556	2447.29275	
0.012	0.108021478	0.409694278		0.000349440556	2455.58116	
0.018	0.108021478	0.409694278		0.000349440556	2455.58116	
0.012	0.124433366	0.409694278		0.000349440556	2448.99341	
0.018	0.124433366	0.409694278		0.000349440556	2448.99341	
0.015	0.0161954971	0.439557582		2.57730508e-05	2534.9414	
0.012	0.0163807903	0.440249106		2.30642412e-06	2535.18521	
0.018	0.0163807903	0.440249106		2.30642412e-06	2535.18521	
0.015	0.0190480731	0.428911624		0.000106485035	2567.03382	
0.012	0.0259740707	0.431598331		0.000317200224	2567.44041	
0.018	0.0259740707	0.431598331		0.000317200224	2567.44041	
0.015	0.0127870414	0.452278112		0.000132258086	2636.68944	
0.012	0.0144271093	0.454831579		8.4408299e-05	2636.92847	
0.018	0.0144271093	0.454831579		8.4408299e-05	2636.92847	
0.012	0.0251247884	0.452278112		0.000356571969	2620.91077	
0.018	0.0251247884	0.452278112		0.000356571969	2620.91077	
0.012	0.0418716123	0.430986195		0.000356571996	2550.36023	
0.018	0.0418716123	0.430986195		0.000356571996	2550.36023	
0.012	0.0586184369	0.430986195		0.000356571996	2527.1221	
0.018	0.0586184369	0.430986195		0.000356571996	2527.1221	
0.012	0.0418716123	0.452278112		0.000356571996	2594.41698	
0.018	0.0418716123	0.452278112		0.000356571996	2594.41698	
0.012	0.0586184369	0.452278112		0.000356571996	2567.95942	
0.018	0.0586184369	0.452278112		0.000356571996	2567.95942	
0.015	0.00708188949	0.473570029		0.000132258086	2795.14976	
0.012	0.0117763777	0.47461691		0.00020588192	2795.73258	
0.018	0.0117763777	0.47461691		0.00020588192	2795.73258	
0.012	0.0251247884	0.473570029		0.000356571969	2733.02296	
0.018	0.0251247884	0.473570029		0.000356571969	2733.02296	
0.015	0.00211465676	0.492107994		9.8044876e-05	2858.42869	
0.012	0.00909487535	0.495417874		0.000323291152	2857.09083	
0.018	0.00909487535	0.495417874		0.000323291152	2857.09083	
0.015	0	0.502753952		3.30474234e-05	2857.09083	
0.012	0.0251247884	0.494861945		0.000356571969	2478.86165	
0.018	0.0251247884	0.494861945		0.000356571969	2478.86165	
0.012	0.0418716123	0.473570029		0.000356571996	2676.55773	
0.018	0.0418716123	0.473570029		0.000356571996	2676.55773	
0.012	0.0586184369	0.473570029		0.000356571996	2631.91207	
0.018	0.0586184369	0.473570029		0.000356571996	2631.91207	
0.012	0.0418716123	0.494861945		0.000356571996	2130.21044	
0.018	0.0418716123	0.494861945		0.000356571996	2130.21044	
0.012	0.0586184369	0.494861945		0.000356571996	1784.16743	
0.018	0.0586184369	0.494861945		0.000356571996	1784.16743	
0.012	0.0751977476	0.430986195		0.000349438617	2508.34246	
0.018	0.0751977476	0.430986195		0.000349438617	2508.34246	
0.012	0.0916095902	0.430986195		0.000349440556	2481.99867	
0.018	0.0916095902	0.430986195		0.000349440556	2481.99867	
0.012	0.0751977476	0.452278112		0.000349438617	2547.79984	
0.018	0.0751977476	0.452278112		0.000349438617	2547.79984	
0.012	0.0916095902	0.452278112		0.000349440556	2512.49278	
0.018	0.0916095902	0.452278112		0.000349440556	2512.49278	
0.012	0.108021478	0.430986195		0.000349440556	2463.95828	
0.018	0.108021478	0.430986195		0.000349440556	2463.95828	
0.012	0.124433366	0.430986195		0.000349440556	2450.19031	
0.018	0.124433366	0.430986195		0.000349440556	2450.19031	
0.012	0.108021478	0.452278112		0.000349440556	2485.78175	
0.018	0.108021478	0.452278112		0.000349440556	2485.78175	
0.012	0.124433366	0.452278112		0.000349440556	2446.71589	
0.018	0.124433366	0.452278112		0.000349440556	2446.71589	
0.012	0.0751977476	0.473570029		0.000349438617	2559.85211	
0.018	0.0751977476	0.473570029		0.000349438617	2559.85211	
0.012	0.0916095902	0.473570029		0.000349440556	2298.35852	
0.018	0.0916095902	0.473570029		0.000349440556	2298.35852	
0.012	0.0751977476	0.494861945		0.000349438617	1454.31697	
0.018	0.0751977476	0.494861945		0.000349438617	1454.31697	
0.012	0.0916095902	0.494861945		0.000349440556	1275.37212	
0.018	0.0916095902	0.494861945		0.000349440556	1275.37212	
0.012	0.108021478	0.473570029		0.000349440556	1977.92992	
0.018	0.108021478	0.473570029		0.000349440556	1977.92992	
0.012	0.124433366	0.473570029		0.000349440556	1634.66574	
0.018	0.124433366	0.473570029		0.000349440556	1634.66574	
0.012	0.108021478	0.494861945		0.000349440556	1209.00478	
0.018	0.108021478	0.494861945		0.000349440556	1209.00478	
0.012	0.124433366	0.494861945		0.000349440556	1184.88774	
0.018	0.124433366	0.494861945		0.000349440556	1184.88774	
0.012	0.140175287	0.345818527		0.000320910779	2574.20283	
0.018	0.140175287	0.345818527		0.000320910779	2574.20283	
0.012	0.157750371	0.345818527		0.000427503656	2613.65323	
0.018	0.157750371	0.345818527		0.000427503656	2613.65323	
0.012	0.140175287	0.367110444		0.000320910779	2474.00715	
0.018	0.140175287	0.367110444		0.000320910779	2474.00715	
0.012	0.157750371	0.367110444		0.000427503656	2493.16655	
