X [m]	Y [m]	Z [m]	Volume [m^3]	Surface [m^2]	Pressure [Pa]	
0.015	0.0652650058	0.497969318	3.73692091e-07		1172.0004	
0.015	0.0573887318	0.505156787	3.05633562e-07		1172.00041	
0.015	0.0652650058	0.505156787	3.73692091e-07		1172.00041	
0.015	0.0748951696	0.497969318	4.56905904e-07		1172.0004	
0.015	0.0866697799	0.497969318	5.58649781e-07		1172.0004	
0.015	0.0748951696	0.505156787	4.56905904e-07		1172.0004	
0.015	0.0866697799	0.505156787	5.58649781e-07		1172.00041	
0.015	0.0573887318	0.512289218	3.00952897e-07		1172.00041	
0.015	0.0652650058	0.512289218	3.67969134e-07		1172.00041	
0.015	0.0573887318	0.519976593	3.52829322e-07		1172.00041	
0.015	0.0652650058	0.519976593	4.3139741e-07		1172.00041	
0.015	0.0748951696	0.512289218	4.49908558e-07		1172.00041	
0.015	0.0866697799	0.512289218	5.50094265e-07		1172.00041	
0.015	0.0748951696	0.519976593	5.27461052e-07		1172.00041	
0.015	0.0866697799	0.519976593	6.44916161e-07		1172.00041	
0.015	0.00218781114	0.528988887	2.55376271e-07		1172.00041	
0.015	0.0065628387	0.528988887	2.55306853e-07		1172.00041	
0.015	0.00218781114	0.539554271	2.99385271e-07		1172.00041	
0.015	0.0065628387	0.539554271	2.99303889e-07		1172.00041	
0.015	0.0109372717	0.528988887	2.55306872e-07		1172.00041	
0.015	0.0153117049	0.528988887	2.55306872e-07		1172.00041	
0.015	0.0109372717	0.539554271	2.99303912e-07		1172.00041	
0.015	0.0153117049	0.539554271	2.99303912e-07		1172.00041	
0.015	0.00218781114	0.551940388	3.50978342e-07		1172.00041	
0.015	0.0065628387	0.551940388	3.50882936e-07		1172.00041	
0.015	0.00218781114	0.566461004	4.11462449e-07		1172.0004	
0.015	0.0065628387	0.566461004	4.11350602e-07		1172.0004	
0.015	0.0109372717	0.551940388	3.50882962e-07		1172.00041	
0.015	0.0153117049	0.551940388	3.50882962e-07		1172.00041	
0.015	0.0109372717	0.566461004	4.11350632e-07		1172.00041	
0.015	0.0153117049	0.566461004	4.11350632e-07		1172.00041	
0.015	0.0196861381	0.528988887	2.55306872e-07		1172.00041	
0.015	0.024016815	0.528988887	2.50199346e-07		1172.00041	
0.015	0.0196861381	0.539554271	2.99303912e-07		1172.00041	
0.015	0.024016815	0.539554271	2.93316206e-07		1172.00041	
0.015	0.0283037476	0.528988887	2.50200735e-07		1172.00041	
0.015	0.0325906922	0.528988887	2.50200734e-07		1172.00041	
0.015	0.0283037476	0.539554271	2.93317834e-07		1172.00042	
0.015	0.0325906922	0.539554271	2.93317833e-07		1172.00042	
0.015	0.0196861381	0.551940388	3.50882962e-07		1172.00041	
0.015	0.024016815	0.551940388	3.43863396e-07		1172.00041	
0.015	0.0196861381	0.566461004	4.11350632e-07		1172.00041	
0.015	0.024016815	0.566461004	4.03121383e-07		1172.00041	
0.015	0.0283037476	0.551940388	3.43865304e-07		1172.00042	
0.015	0.0325906922	0.551940388	3.43865303e-07		1172.00042	
0.015	0.0283037476	0.566461004	4.0312362e-07		1172.00041	
0.015	0.0325906922	0.566461004	4.0312362e-07		1172.00042	
0.015	0.00218781114	0.583483959	4.82369783e-07		1172.00039	
0.015	0.0065628387	0.583483959	4.82238662e-07		1172.0004	
0.015	0.00218781114	0.60344048	5.65496581e-07		1172.00038	
0.015	0.0065628387	0.60344048	5.65342863e-07		1172.00039	
0.015	0.0109372717	0.583483959	4.82238697e-07		1172.0004	
0.015	0.0153117049	0.583483959	4.82238697e-07		1172.00041	
0.015	0.0109372717	0.60344048	5.65342905e-07		1172.0004	
0.015	0.0153117049	0.60344048	5.65342905e-07		1172.0004	
0.015	0.00218781114	0.626836108	6.62948621e-07		1172.00037	
0.015	0.0065628387	0.626836108	6.62768413e-07		1172.00038	
0.015	0.00218781114	0.654263506	7.77194574e-07		1172.00035	
0.015	0.0065628387	0.654263506	7.76983311e-07		1172.00035	
0.015	0.0109372717	0.626836108	6.62768462e-07		1172.00038	
0.015	0.0153117049	0.626836108	6.62768462e-07		1172.00039	
0.015	0.0109372717	0.654263506	7.76983368e-07		1172.00037	
0.015	0.0153117049	0.654263506	7.76983368e-07		1172.00038	
0.015	0.0196861381	0.583483959	4.82238697e-07		1172.00041	
0.015	0.024016815	0.583483959	4.72591302e-07		1172.00041	
0.015	0.0196861381	0.60344048	5.65342905e-07		1172.0004	
0.015	0.024016815	0.60344048	5.54032973e-07		1172.00041	
0.015	0.0283037476	0.583483959	4.72593924e-07		1172.00041	
0.015	0.0325906922	0.583483959	4.72593923e-07		1172.00042	
0.015	0.0283037476	0.60344048	5.54036047e-07		1172.00041	
0.015	0.0325906922	0.60344048	5.54036046e-07		1172.00042	
0.015	0.0196861381	0.626836108	6.62768462e-07		1172.0004	
0.015	0.024016815	0.626836108	6.49509489e-07		1172.0004	
0.015	0.0196861381	0.654263506	7.76983368e-07		1172.00039	
0.015	0.024016815	0.654263506	7.61439477e-07		1172.00039	
0.015	0.0283037476	0.626836108	6.49513094e-07		1172.00041	
0.015	0.0325906922	0.626836108	6.49513093e-07		1172.00041	
0.015	0.0283037476	0.654263506	7.61443702e-07		1172.0004	
0.015	0.0325906922	0.654263506	7.61443701e-07		1172.0004	
0.015	0.0368776367	0.528988887	2.50200734e-07		1172.00041	
0.015	0.0411645812	0.528988887	2.50200734e-07		1172.00041	
0.015	0.0368776367	0.539554271	2.93317833e-07		1172.00041	
0.015	0.0411645812	0.539554271	2.93317833e-07		1172.00041	
0.015	0.0456783785	0.528988887	2.7668055e-07		1172.00041	
0.015	0.0509469212	0.528988887	3.38299764e-07		1172.00041	
0.015	0.0456783785	0.539554271	3.24360916e-07		1172.00041	
0.015	0.0509469212	0.539554271	3.96598971e-07		1172.00041	
0.015	0.0368776367	0.551940388	3.43865303e-07		1172.00042	
0.015	0.0411645812	0.551940388	3.43865303e-07		1172.00042	
0.015	0.0368776367	0.566461004	4.0312362e-07		1172.00042	
0.015	0.0411645812	0.566461004	4.0312362e-07		1172.00042	
0.015	0.0456783785	0.551940388	3.80258041e-07		1172.00042	
0.015	0.0509469212	0.551940388	4.64944882e-07		1172.00042	
0.015	0.0456783785	0.566461004	4.45787919e-07		1172.00042	
0.015	0.0509469212	0.566461004	5.45068846e-07		1172.00042	
0.015	0.0573887318	0.528988887	4.13632406e-07		1172.00041	
0.015	0.0652650058	0.528988887	5.05740134e-07		1172.00041	
0.015	0.0573887318	0.539554271	4.84913689e-07		1172.00041	
0.015	0.0652650058	0.539554271	5.92894344e-07		1172.00041	
0.015	0.0748951696	0.528988887	6.18358425e-07		1172.00041	
0.015	0.0866697799	0.528988887	7.56054574e-07		1172.00041	
0.015	0.0748951696	0.539554271	7.24920148e-07		1172.00041	
0.015	0.0866697799	0.539554271	8.86345479e-07		1172.00041	
0.015	0.0573887318	0.551940388	5.68478877e-07		1172.00042	
0.015	0.0652650058	0.551940388	6.95067841e-07		1172.00042	
0.015	0.0573887318	0.566461004	6.66444857e-07		1172.00042	
0.015	0.0652650058	0.566461004	8.148489e-07		1172.00042	
0.015	0.0748951696	0.551940388	8.49845656e-07		1172.00042	
0.015	0.0866697799	0.551940388	1.03908942e-06		1172.00042	
0.015	0.0748951696	0.566461004	9.9629958e-07		1172.00042	
0.015	0.0866697799	0.566461004	1.21815572e-06		1172.00042	
0.015	0.0368776367	0.583483959	4.72593923e-07		1172.00042	
0.015	0.0411645812	0.583483959	4.72593923e-07		1172.00042	
0.015	0.0368776367	0.60344048	5.54036046e-07		1172.00042	
0.015	0.0411645812	0.60344048	5.54036046e-07		1172.00042	
0.015	0.0456783785	0.583483959	5.22610562e-07		1172.00042	
0.015	0.0509469212	0.583483959	6.39000574e-07		1172.00042	
0.015	0.0456783785	0.60344048	6.12672054e-07		1172.00042	
0.015	0.0509469212	0.60344048	7.49119559e-07		1172.00042	
0.015	0.0368776367	0.626836108	6.49513093e-07		1172.00042	
0.015	0.0411645812	0.626836108	6.49513093e-07		1172.00042	
0.015	0.0368776367	0.654263506	7.61443701e-07		1172.00041	
0.015	0.0411645812	0.654263506	7.61443701e-07		1172.00042	
0.015	0.0456783785	0.626836108	7.18253845e-07		1172.00042	
0.015	0.0509469212	0.626836108	8.78215352e-07		1172.00042	
0.015	0.0456783785	0.654263506	8.42030549e-07		1172.00042	
0.015	0.0509469212	0.654263506	1.02955823e-06		1172.00042	
0.015	0.0573887318	0.583483959	7.81293316e-07		1172.00042	
0.015	0.0652650058	0.583483959	9.55271832e-07		1172.00042	
0.015	0.0573887318	0.60344048	9.15933613e-07		1172.00042	
0.015	0.0652650058	0.60344048	1.11989385e-06		1172.00042	
0.015	0.0748951696	0.583483959	1.16799191e-06		1172.00042	
0.015	0.0866697799	0.583483959	1.42808053e-06		1172.00042	
0.015	0.0748951696	0.60344048	1.36927199e-06		1172.00043	
0.015	0.0866697799	0.60344048	1.67418169e-06		1172.00043	
0.015	0.0573887318	0.626836108	1.07377648e-06		1172.00043	
0.015	0.0652650058	0.626836108	1.31288519e-06		1172.00043	
0.015	0.0573887318	0.654263506	1.2588204e-06		1172.00043	
0.015	0.0652650058	0.654263506	1.53913473e-06		1172.00043	
0.015	0.0748951696	0.626836108	1.60523866e-06		1172.00043	
0.015	0.0866697799	0.626836108	1.96269346e-06		1172.00043	
0.015	0.0748951696	0.654263506	1.88186949e-06		1172.00044	
0.015	0.0866697799	0.654263506	2.30092447e-06		1172.00044	
0.015	0.101066362	0.469219444	6.83050001e-07		1172.0004	
0.015	0.118668778	0.469219444	8.3515168e-07		1172.0004	
0.015	0.101066362	0.476406913	6.83050001e-07		1172.0004	
0.015	0.118668778	0.476406913	8.3515168e-07		1172.0004	
0.015	0.140187684	0.469219444	1.02084589e-06		1172.00043	
0.015	0.140187684	0.476406913	1.02084589e-06		1172.00043	
0.015	0.101066362	0.483594381	6.83050001e-07		1172.0004	
0.015	0.118668778	0.483594381	8.3515168e-07		1172.0004	
0.015	0.101066362	0.49078185	6.83050001e-07		1172.0004	
0.015	0.118668778	0.49078185	8.3515168e-07		1172.00041	
0.015	0.140187684	0.483594381	1.02084589e-06		1172.00043	
0.015	0.140187684	0.49078185	1.02084589e-06		1172.00043	
0.015	0.101066362	0.497969318	6.83050001e-07		1172.00041	
0.015	0.118668778	0.497969318	8.3515168e-07		1172.00041	
0.015	0.101066362	0.505156787	6.83050001e-07		1172.00041	
0.015	0.118668778	0.505156787	8.3515168e-07		1172.00041	
0.015	0.140187684	0.497969318	1.02084589e-06		1172.00043	
0.015	0.140187684	0.505156787	1.02084589e-06		1172.00043	
0.015	0.101066362	0.512289218	6.72589341e-07		1172.00041	
0.015	0.118668778	0.512289218	8.22361639e-07		1172.00041	
0.015	0.101066362	0.519976593	7.88526192e-07		1172.00041	
0.015	0.118668778	0.519976593	9.64115326e-07		1172.00041	
0.015	0.140187684	0.512289218	1.00521201e-06		1172.00043	
0.015	0.140187684	0.519976593	1.17848433e-06		1172.00043	
0.015	0.101066362	0.528988887	9.24412924e-07		1172.00041	
0.015	0.118668778	0.528988887	1.13026134e-06		1172.00041	
0.015	0.101066362	0.539554271	1.08371703e-06		1172.00042	
0.015	0.118668778	0.539554271	1.3250393e-06		1172.00042	
0.015	0.140187684	0.528988887	1.38157255e-06		1172.00043	
0.015	0.140187684	0.539554271	1.61965899e-06		1172.00043	
0.015	0.101066362	0.551940388	1.27047401e-06		1172.00042	
0.015	0.118668778	0.551940388	1.55338336e-06		1172.00042	
0.015	0.101066362	0.566461004	1.48941483e-06		1172.00042	
0.015	0.118668778	0.566461004	1.82107795e-06		1172.00042	
0.015	0.140187684	0.551940388	1.89877486e-06		1172.00043	
0.015	0.140187684	0.566461004	2.22599079e-06		1172.00042	
0.015	0.101066362	0.583483959	1.74608572e-06		1172.00042	
0.015	0.118668778	0.583483959	2.13490436e-06		1172.00042	
0.015	0.101066362	0.60344048	2.04698872e-06		1172.00043	
0.015	0.118668778	0.60344048	2.50281249e-06		1172.00042	
0.015	0.140187684	0.583483959	2.60959584e-06		1172.00042	
0.015	0.140187684	0.60344048	3.05930755e-06		1172.00041	
0.015	0.101066362	0.626836108	2.39974634e-06		1172.00043	
0.015	0.118668778	0.626836108	2.93412223e-06		1172.00042	
0.015	0.101066362	0.654263506	2.81329469e-06		1172.00043	
0.015	0.118668778	0.654263506	3.43975959e-06		1172.00041	
0.015	0.140187684	0.626836108	3.5865181e-06		1172.0004	
0.015	0.140187684	0.654263506	4.20458286e-06		1172.00038	
0.015	0.00218781114	0.686417468	9.11128535e-07		1172.00032	
0.015	0.0065628387	0.686417468	9.10880865e-07		1172.00033	
0.015	0.00218781114	0.724112523	1.06814334e-06		1172.00029	
0.015	0.0065628387	0.724112523	1.06785299e-06		1172.0003	
0.015	0.0109372717	0.686417468	9.10880932e-07		1172.00035	
0.015	0.0153117049	0.686417468	9.10880932e-07		1172.00036	
0.015	0.0109372717	0.724112523	1.06785307e-06		1172.00031	
0.015	0.0153117049	0.724112523	1.06785307e-06		1172.00032	
0.015	0.00218781114	0.768303568	1.25221651e-06		1172.00025	
0.015	0.0065628387	0.768303568	1.25187612e-06		1172.00026	
0.015	0.00218781114	0.820110057	1.46801101e-06		1172.00019	
0.015	0.0065628387	0.820110057	1.46761196e-06		1172.00021	
0.015	0.0109372717	0.768303568	1.25187621e-06		1172.00027	
0.015	0.0153117049	0.768303568	1.25187621e-06		1172.00028	
0.015	0.0109372717	0.820110057	1.46761207e-06		1172.00022	
0.015	0.0153117049	0.820110057	1.46761207e-06		1172.00023	
0.015	0.0196861381	0.686417468	9.10880932e-07		1172.00036	
0.015	0.024016815	0.686417468	8.92658361e-07		1172.00037	
0.015	0.0196861381	0.724112523	1.06785307e-06		1172.00033	
0.015	0.024016815	0.724112523	1.0464902e-06		1172.00035	
0.015	0.0283037476	0.686417468	8.92663315e-07		1172.00038	
0.015	0.0325906922	0.686417468	8.92663313e-07		1172.00039	
0.015	0.0283037476	0.724112523	1.04649601e-06		1172.00036	
0.015	0.0325906922	0.724112523	1.04649601e-06		1172.00037	
0.015	0.0196861381	0.768303568	1.25187621e-06		1172.0003	
0.015	0.024016815	0.768303568	1.22683188e-06		1172.00031	
0.015	0.0196861381	0.820110057	1.46761207e-06		1172.00025	
0.015	0.024016815	0.820110057	1.43825185e-06		1172.00026	
0.015	0.0283037476	0.768303568	1.22683869e-06		1172.00032	
0.015	0.0325906922	0.768303568	1.22683869e-06		1172.00033	
0.015	0.0283037476	0.820110057	1.43825983e-06		1172.00027	
0.015	0.0325906922	0.820110057	1.43825983e-06		1172.00029	
0.015	0.00218781114	0.88084436	1.72099339e-06		1172.00013	
0.015	0.0065628387	0.88084436	1.72052557e-06		1172.00014	
0.015	0.00218781114	0.952036161	2.01710776e-06		1172.00005	
0.015	0.0065628387	0.952036161	2.01655946e-06		1172.00007	
0.015	0.0109372717	0.88084436	1.7205257e-06		1172.00016	
0.015	0.0153117049	0.88084436	1.7205257e-06		1172.00017	
0.015	0.0109372717	0.952036161	2.01655961e-06		1172.00008	
0.015	0.0153117049	0.952036161	2.01655961e-06		1172.00009	
0.015	0.0196861381	0.88084436	1.7205257e-06		1172.00018	
0.015	0.024016815	0.88084436	1.68610583e-06		1172.00019	
0.015	0.0196861381	0.952036161	2.01655961e-06		1172.00009	
0.015	0.024016815	0.952036161	1.97621745e-06		1172.0001	
0.015	0.0283037476	0.88084436	1.68611519e-06		1172.0002	
0.015	0.0325906922	0.88084436	1.68611519e-06		1172.00021	
0.015	0.0283037476	0.952036161	1.97622842e-06		1172.0001	
0.015	0.0325906922	0.952036161	1.97622842e-06		1172.00011	
0.015	0.0368776367	0.686417468	8.92663313e-07		1172.0004	
0.015	0.0411645812	0.686417468	8.92663313e-07		1172.0004	
0.015	0.0368776367	0.724112523	1.04649601e-06		1172.00038	
0.015	0.0411645812	0.724112523	1.04649601e-06		1172.00039	
0.015	0.0456783785	0.686417468	9.87137695e-07		1172.00041	
0.015	0.0509469212	0.686417468	1.20698202e-06		1172.00042	
0.015	0.0456783785	0.724112523	1.15725116e-06		1172.0004	
0.015	0.0509469212	0.724112523	1.41498126e-06		1172.00041	
0.015	0.0368776367	0.768303568	1.22683869e-06		1172.00035	
0.015	0.0411645812	0.768303568	1.22683869e-06		1172.00036	
0.015	0.0368776367	0.820110057	1.43825983e-06		1172.0003	
0.015	0.0411645812	0.820110057	1.43825983e-06		1172.00031	
0.015	0.0456783785	0.768303568	1.35668028e-06		1172.00037	
0.015	0.0509469212	0.768303568	1.65882502e-06		1172.00038	
0.015	0.0456783785	0.820110057	1.59047703e-06		1172.00032	
0.015	0.0509469212	0.820110057	1.94469038e-06		1172.00033	
0.015	0.0573887318	0.686417468	1.47575296e-06		1172.00043	
0.015	0.0652650058	0.686417468	1.80437385e-06		1172.00043	
0.015	0.0573887318	0.724112523	1.7300695e-06		1172.00042	
0.015	0.0652650058	0.724112523	2.11532165e-06		1172.00043	
0.015	0.0748951696	0.686417468	2.2061721e-06		1172.00044	
0.015	0.0866697799	0.686417468	2.69744285e-06		1172.00044	
0.015	0.0748951696	0.724112523	2.5863618e-06		1172.00043	
0.015	0.0866697799	0.724112523	3.16229324e-06		1172.00043	
0.015	0.0573887318	0.768303568	2.02821242e-06		1172.00039	
0.015	0.0652650058	0.768303568	2.47985508e-06		1172.0004	
0.015	0.0573887318	0.820110057	2.37773432e-06		1172.00034	
0.015	0.0652650058	0.820110057	2.90720857e-06		1172.00035	
0.015	0.0748951696	0.768303568	3.03206959e-06		1172.00041	
0.015	0.0866697799	0.768303568	3.70725132e-06		1172.0004	
0.015	0.0748951696	0.820110057	3.55458622e-06		1172.00035	
0.015	0.0866697799	0.820110057	4.34612203e-06		1172.00035	
0.015	0.0368776367	0.88084436	1.68611519e-06		1172.00022	
0.015	0.0411645812	0.88084436	1.68611519e-06		1172.00023	
0.015	0.0368776367	0.952036161	1.97622842e-06		1172.00011	
0.015	0.0411645812	0.952036161	1.97622842e-06		1172.00011	
0.015	0.0456783785	0.88084436	1.86456398e-06		1172.00023	
0.015	0.0509469212	0.88084436	2.27981893e-06		1172.00024	
0.015	0.0456783785	0.952036161	2.18538113e-06		1172.00011	
0.015	0.0509469212	0.952036161	2.67208491e-06		1172.00011	
0.015	0.0573887318	0.88084436	2.78748934e-06		1172.00024	
0.015	0.0652650058	0.88084436	3.4082079e-06		1172.00025	
0.015	0.0573887318	0.952036161	3.26710517e-06		1172.00012	
0.015	0.0652650058	0.952036161	3.99462466e-06		1172.00012	
0.015	0.0748951696	0.88084436	4.16714816e-06		1172.00025	
0.015	0.0866697799	0.88084436	5.09508936e-06		1172.00025	
0.015	0.0748951696	0.952036161	4.88414829e-06		1172.00012	
0.015	0.0866697799	0.952036161	5.97175119e-06		1172.00011	
0.015	0.101066362	0.686417468	3.29810984e-06		1172.00043	
0.015	0.118668778	0.686417468	4.03253345e-06		1172.0004	
0.015	0.101066362	0.724112523	3.86647319e-06		1172.00041	
0.015	0.118668778	0.724112523	4.72746004e-06		1172.00038	
0.015	0.140187684	0.686417468	4.92915873e-06		1172.00036	
0.015	0.140187684	0.724112523	5.77860078e-06		1172.00032	
0.015	0.101066362	0.768303568	4.53278261e-06		1172.00038	
0.015	0.118668778	0.768303568	5.54214335e-06		1172.00034	
0.015	0.101066362	0.820110057	5.31391716e-06		1172.00033	
0.015	0.118668778	0.820110057	6.49722105e-06		1172.00029	
0.015	0.140187684	0.768303568	6.7744272e-06		1172.00028	
0.015	0.140187684	0.820110057	7.94186442e-06		1172.00023	
0.015	0.101066362	0.88084436	6.22966464e-06		1172.00023	
0.015	0.118668778	0.88084436	7.61688733e-06		1172.00021	
0.015	0.101066362	0.952036161	7.30154167e-06		1172.00011	
0.015	0.118668778	0.952036161	8.92745009e-06		1172.0001	
0.015	0.140187684	0.88084436	9.31048612e-06		1172.00017	
0.015	0.140187684	0.952036161	1.09124497e-05		1172.00008	
0.015	0.00218781114	2.23674819e-18		2.62537336e-05	1.94874867	
0.012	0.00218781114	1.1183741e-18		9.7871652e-21	1.94875045	
0.018	0.00218781114	1.1183741e-18		9.7871652e-21	1.94875045	
0.015	0	1.1183741e-18		1.34204892e-20	1.94875045	
0.015	0.00218781114	0		2.62537336e-05	1.94875045	
0.015	0.0065628387	2.23674819e-18		2.62465971e-05	1.94874867	
0.012	0.0065628387	1.1183741e-18		9.78450478e-21	1.94875045	
0.018	0.0065628387	1.1183741e-18		9.78450478e-21	1.94875045	
0.015	0.0065628387	0		2.62465971e-05	1.94875045	
0.015	0.0109372717	2.23674819e-18		2.62465991e-05	1.94874867	
0.012	0.0109372717	1.1183741e-18		9.7845055e-21	1.94875045	
0.018	0.0109372717	1.1183741e-18		9.7845055e-21	1.94875045	
0.015	0.0109372717	0		2.62465991e-05	1.94875045	
0.015	0.0153117049	2.23674819e-18		2.62465991e-05	1.94874867	
0.012	0.0153117049	1.1183741e-18		9.7845055e-21	1.94875045	
0.018	0.0153117049	1.1183741e-18		9.7845055e-21	1.94875045	
0.015	0.0153117049	0		2.62465991e-05	1.94875045	
0.015	0.0196861381	2.23674819e-18		2.62465991e-05	1.94874867	
0.012	0.0196861381	1.1183741e-18		9.7845055e-21	1.94875045	
0.018	0.0196861381	1.1183741e-18		9.7845055e-21	1.94875045	
0.015	0.0196861381	0		2.62465991e-05	1.94875045	
0.015	0.024016815	2.23674819e-18		2.57215244e-05	1.94873323	
0.012	0.024016815	1.1183741e-18		9.5887622e-21	1.94873675	
0.018	0.024016815	1.1183741e-18		9.5887622e-21	1.94873675	
0.015	0.024016815	0		2.57215244e-05	1.94873675	
0.015	0.0283037476	2.23674819e-18		2.57216671e-05	1.94873323	
0.012	0.0283037476	1.1183741e-18		9.5888154e-21	1.94873675	
0.018	0.0283037476	1.1183741e-18		9.5888154e-21	1.94873675	
0.015	0.0283037476	0		2.57216671e-05	1.94873675	
0.015	0.0325906922	2.23674819e-18		2.57216671e-05	1.94873323	
0.012	0.0325906922	1.1183741e-18		9.58881539e-21	1.94873675	
0.018	0.0325906922	1.1183741e-18		9.58881539e-21	1.94873675	
0.015	0.0325906922	0		2.57216671e-05	1.94873675	
0.015	0.0368776367	2.23674819e-18		2.57216671e-05	1.94873323	
0.012	0.0368776367	1.1183741e-18		9.58881539e-21	1.94873675	
0.018	0.0368776367	1.1183741e-18		9.58881539e-21	1.94873675	
0.015	0.0368776367	0		2.57216671e-05	1.94873675	
0.015	0.0411645812	2.23674819e-18		2.57216671e-05	1.94873323	
0.012	0.0411645812	1.1183741e-18		9.58881539e-21	1.94873675	
0.018	0.0411645812	1.1183741e-18		9.58881539e-21	1.94873675	
0.015	0.0411645812	0		2.57216671e-05	1.94873675	
0.015	0.043204469	0.00617065915		1.42619724e-05	1364.24381	
0.012	0.0432389972	0.00656531752		2.45282702e-07	1362.49603	
0.018	0.0432389972	0.00656531752		2.45282702e-07	1362.49603	
0.015	0.0427792352	0.0110311046		4.4286167e-05	1963.51475	
0.012	0.0430110375	0.0117764992		3.88836951e-06	1961.26279	
0.018	0.0430110375	0.0117764992		3.88836951e-06	1961.26279	
0.015	0.0435261926	2.23674819e-18		2.61766993e-06	1659.40974	
0.015	0.0435261926	0.00249334202		3.00343942e-05	1659.40974	
0.012	0.0457500296	0.0037422114		3.37779574e-05	1652.9934	
0.015	0.0456783785	0		2.84439013e-05	1652.9934	
0.012	0.0509469212	0.00367731713		4.26306601e-05	1847.70282	
0.018	0.0509469212	0.00367731713		4.26306601e-05	1847.70282	
0.015	0.0509469212	0		3.47786106e-05	1847.70282	
0.012	0.0456783785	0.0110311046		3.48577203e-05	1932.76924	
0.018	0.0456783785	0.0110311046		3.48577203e-05	1932.76924	
0.012	0.0509469212	0.0110311046		4.2620844e-05	1918.24135	
0.018	0.0509469212	0.0110311046		4.2620844e-05	1918.24135	
0.015	0.0421359362	0.0183840456		4.42861693e-05	1886.88606	
0.012	0.0427072838	0.0187203416		8.61850927e-06	1876.23869	
0.018	0.0427072838	0.0187203416		8.61850927e-06	1876.23869	
0.015	0.0414926372	0.0257369868		4.42861693e-05	1851.75319	
0.012	0.0423908472	0.0259541151		1.33486489e-05	1860.15846	
0.018	0.0423908472	0.0259541151		1.33486489e-05	1860.15846	
0.012	0.0456783785	0.0183840456		3.48577221e-05	1895.08678	
0.018	0.0456783785	0.0183840456		3.48577221e-05	1895.08678	
0.012	0.0509469212	0.0183840456		4.26208463e-05	1892.2124	
0.018	0.0509469212	0.0183840456		4.26208463e-05	1892.2124	
0.012	0.0456783785	0.0257369868		3.48577221e-05	1912.52935	
0.018	0.0456783785	0.0257369868		3.48577221e-05	1912.52935	
0.012	0.0509469212	0.0257369868		4.26208463e-05	1876.08195	
0.018	0.0509469212	0.0257369868		4.26208463e-05	1876.08195	
0.012	0.0573887318	0.00367731713		5.21236618e-05	1871.44712	
0.018	0.0573887318	0.00367731713		5.21236618e-05	1871.44712	
0.015	0.0573887318	0		4.25231167e-05	1871.44712	
0.012	0.0652650058	0.00367731713		6.37305669e-05	1838.02809	
0.018	0.0652650058	0.00367731713		6.37305669e-05	1838.02809	
0.015	0.0652650058	0		5.19921709e-05	1838.02809	
0.012	0.0573887318	0.0110311046		5.21116599e-05	1873.7158	
0.018	0.0573887318	0.0110311046		5.21116599e-05	1873.7158	
0.012	0.0652650058	0.0110311046		6.37158923e-05	1814.05153	
0.018	0.0652650058	0.0110311046		6.37158923e-05	1814.05153	
0.012	0.0748951696	0.00367731713		7.79220993e-05	1784.96773	
0.018	0.0748951696	0.00367731713		7.79220993e-05	1784.96773	
0.015	0.0748951696	0		6.35697956e-05	1784.96773	
0.012	0.0866697799	0.00367731713		9.52738044e-05	1749.82691	
0.018	0.0866697799	0.00367731713		9.52738044e-05	1749.82691	
0.015	0.0866697799	0		7.77255275e-05	1749.82691	
0.012	0.0748951696	0.0110311046		7.79041571e-05	1760.61861	
0.018	0.0748951696	0.0110311046		7.79041571e-05	1760.61861	
0.012	0.0866697799	0.0110311046		9.52518668e-05	1739.73744	
0.018	0.0866697799	0.0110311046		9.52518668e-05	1739.73744	
0.012	0.0573887318	0.0183840456		5.21116626e-05	1838.89688	
0.018	0.0573887318	0.0183840456		5.21116626e-05	1838.89688	
0.012	0.0652650058	0.0183840456		6.37158957e-05	1787.35713	
0.018	0.0652650058	0.0183840456		6.37158957e-05	1787.35713	
0.012	0.0573887318	0.0257369868		5.21116626e-05	1812.37878	
0.018	0.0573887318	0.0257369868		5.21116626e-05	1812.37878	
0.012	0.0652650058	0.0257369868		6.37158957e-05	1765.11044	
0.018	0.0652650058	0.0257369868		6.37158957e-05	1765.11044	
0.012	0.0748951696	0.0183840456		7.79041612e-05	1749.89039	
0.018	0.0748951696	0.0183840456		7.79041612e-05	1749.89039	
0.012	0.0866697799	0.0183840456		9.52518719e-05	1735.27126	
0.018	0.0866697799	0.0183840456		9.52518719e-05	1735.27126	
0.012	0.0748951696	0.0257369868		7.79041612e-05	1741.61672	
0.018	0.0748951696	0.0257369868		7.79041612e-05	1741.61672	
0.012	0.0866697799	0.0257369868		9.52518719e-05	1731.80872	
0.018	0.0866697799	0.0257369868		9.52518719e-05	1731.80872	
0.015	0.0408493382	0.033089928		4.42861693e-05	1975.58917	
0.012	0.0420716828	0.0332502468		1.80787886e-05	1976.96462	
0.018	0.0420716828	0.0332502468		1.80787886e-05	1976.96462	
0.015	0.0402060392	0.0404428692		4.42861693e-05	2089.16624	
0.012	0.0417514876	0.0405699409		2.28089283e-05	1993.47439	
0.018	0.0417514876	0.0405699409		2.28089283e-05	1993.47439	
0.012	0.0456783785	0.033089928		3.48577221e-05	1957.96095	
0.018	0.0456783785	0.033089928		3.48577221e-05	1957.96095	
0.012	0.0509469212	0.033089928		4.26208463e-05	1853.38457	
